  -5.09998894       5.05882098E-12   5.09587056E-13   4.77728717E-14   3.40866599E-16   1.27958343E-23   2.22263532E-25   3.54857831E-27   7.11232528E-31
  -5.07498884       6.52413843E-12   6.63537476E-13   6.27946114E-14   4.56338894E-16   2.12821908E-23   3.75194696E-25   6.07709707E-27   1.25213094E-30
  -5.04998875       8.40338823E-12   8.62930495E-13   8.24385861E-14   6.10193006E-16   3.53084706E-23   6.31792733E-25   1.03820582E-26   2.19917803E-30
  -5.02498865       1.08104142E-11   1.12085124E-12   1.08095011E-13   8.14935904E-16   5.84325302E-23   1.06126306E-24   1.76936001E-26   3.85339386E-30
  -4.99998856       1.38895336E-11   1.45405953E-12   1.41562597E-13   1.08706705E-15   9.64595702E-23   1.77828477E-24   3.00810751E-26   6.73595352E-30
  -4.97498846       1.78233938E-11   1.88398949E-12   1.85164696E-13   1.44832448E-15   1.58836689E-22   2.97242158E-24   5.10170892E-26   1.17470314E-29
  -4.94998837       2.28428214E-11   2.43801984E-12   2.41899870E-13   1.92731124E-15   2.60897254E-22   4.95620481E-24   8.63144794E-26   2.04376195E-29
  -4.92498827       2.92392152E-11   3.15107055E-12   3.15631771E-13   2.56161906E-15   4.27465827E-22   8.24362959E-24   1.45679030E-25   3.54736134E-29
  -4.89998817       3.73800539E-11   4.06762948E-12   4.11332318E-13   3.40058741E-15   6.98634201E-22   1.36778541E-23   2.45276133E-25   6.14262596E-29
  -4.87498808       4.77277246E-11   5.24429241E-12   5.35391935E-13   4.50889699E-15   1.13896783E-21   2.26385252E-23   4.11964119E-25   1.06114780E-28
  -4.84998798       6.08637862E-11   6.75297101E-12   6.96015402E-13   5.97121975E-15   1.85220037E-21   3.73773593E-23   6.90254278E-25   1.82882167E-28
  -4.82498789       7.75182279E-11   8.68491824E-12   9.03717585E-13   7.89828408E-15   3.00453769E-21   6.15600608E-23   1.15373254E-24   3.14441984E-28
  -4.79998779       9.86066229E-11   1.11557421E-11   1.17196292E-12   1.04346988E-14   4.86163329E-21   1.01139320E-22   1.92374224E-24   5.39366551E-28
  -4.77498770       1.25275401E-10   1.43117757E-11   1.51796674E-12   1.37690322E-14   7.84696325E-21   1.65756867E-22   3.19988134E-24   9.23000000E-28
  -4.74998760       1.58957902E-10   1.83379666E-11   1.96371218E-12   1.81469846E-14   1.26338066E-20   2.70990609E-22   5.30966340E-24   1.57577104E-27
  -4.72498751       2.01444694E-10   2.34676896E-11   2.53723475E-12   2.38881045E-14   2.02899843E-20   4.41944416E-22   8.78913953E-24   2.68385599E-27
